date,above_5d,above_20d,above_50d,above_200d
2009-07-24,0,92.3,85.9,87.1
2009-07-27,0,92.1,87.3,88.7
2009-07-28,0,92.9,86.5,88.1
2009-07-29,0,91.1,84.7,87.9
2009-07-30,0,92.5,88.5,88.3
2009-07-31,0,90.5,88.7,87.9
2009-08-03,0,93.3,91.5,90.3
2009-08-04,0,91.7,91.5,91.1
2009-08-05,0,86.1,90.3,91.1
2009-08-06,0,80.8,88.5,90.1
2009-08-07,0,83.5,89.3,90.9
2009-08-10,0,80.7,88.3,90.7
2009-08-11,0,73.8,86.1,89.3
2009-08-12,0,78.2,88.1,90.3
2009-08-13,0,78.4,88.3,90.7
2009-08-14,0,68.8,86.7,90.3
2009-08-17,0,41.1,77.6,86.5
2009-08-18,0,49.2,80.7,87.9
2009-08-19,0,56.2,84.3,89.5
2009-08-20,0,68.8,87.1,90.5
2009-08-21,0,86.7,92.2,92.6
2009-08-24,0,82.3,92.2,92.2
2009-08-25,0,83.7,92.0,92.3
2009-08-26,0,80.1,92.6,92.8
2009-08-27,0,79.7,92.2,93.2
2009-08-28,0,76.9,91.2,93.4
2009-08-31,0,58.5,86.9,92.8
2009-09-01,0,30.4,79.5,90.3
2009-09-02,0,26.6,76.5,89.7
2009-09-03,0,37.2,78.9,90.5
2009-09-04,0,54.5,84.7,91.8
2009-09-07,0,54.5,84.7,91.8
2009-09-08,0,67.4,87.7,92.3
2009-09-09,0,74.8,88.7,93.0
2009-09-10,0,80.7,89.7,93.2
2009-09-11,0,78.5,88.3,92.8
2009-09-14,0,83.9,91.0,93.2
2009-09-15,0,85.7,90.3,94.0
2009-09-16,0,90.3,92.6,94.6
2009-09-17,0,85.3,91.3,94.4
2009-09-18,0,86.7,92.3,94.8
2009-09-21,0,84.9,91.3,95.2
2009-09-22,0,84.1,90.1,95.2
2009-09-23,0,76.3,88.5,95.0
2009-09-24,0,65.6,82.9,94.2
2009-09-25,0,55.3,78.7,93.8
2009-09-28,0,78.7,83.9,95.2
2009-09-29,0,74.7,82.5,94.6
2009-09-30,0,64.6,80.1,93.8
2009-10-01,0,25.1,60.4,92.2
2009-10-02,0,17.1,54.1,90.7
2009-10-05,0,34.2,66.2,91.2
2009-10-06,0,51.1,73.0,92.0
2009-10-07,0,51.5,73.2,91.8
2009-10-08,0,63.2,77.7,93.4
2009-10-09,0,70.2,79.9,93.4
2009-10-12,0,71.8,81.7,94.2
2009-10-13,0,69.8,80.9,93.8
2009-10-14,0,81.7,87.3,94.8
2009-10-15,0,84.7,88.9,96.4
2009-10-16,0,77.5,85.7,95.4
2009-10-19,0,85.7,89.3,96.4
2009-10-20,0,78.1,82.7,95.6
2009-10-21,0,64.0,76.1,94.2
2009-10-22,0,78.5,83.9,95.4
2009-10-23,0,58.5,72.6,94.4
2009-10-26,0,44.5,64.0,93.0
2009-10-27,0,37.6,60.2,92.6
2009-10-28,0,17.9,39.2,90.1
2009-10-29,0,35.0,57.8,93.2
2009-10-30,0,13.7,34.2,88.9
2009-11-02,0,18.1,40.2,89.7
2009-11-03,0,20.7,44.3,89.9
2009-11-04,0,22.7,44.9,89.3
2009-11-05,0,45.3,57.8,91.3
2009-11-06,0,47.5,57.1,91.5
2009-11-09,0,72.6,73.8,93.6
2009-11-10,0,70.0,72.4,92.3
2009-11-11,0,76.1,75.7,92.8
2009-11-12,0,64.2,64.6,92.2
2009-11-13,0,71.0,66.6,92.3
2009-11-16,0,83.5,76.9,93.2
2009-11-17,0,83.3,75.5,93.0
2009-11-18,0,82.1,73.8,93.0
2009-11-19,0,67.0,62.0,91.8
2009-11-20,0,62.4,57.5,92.2
2009-11-23,0,73.2,63.6,92.8
2009-11-24,0,71.0,63.0,92.3
2009-11-25,0,74.8,68.2,93.0
2009-11-26,0,74.8,68.2,93.0
2009-11-27,0,49.9,55.1,91.5
2009-11-30,0,51.1,59.8,91.2
2009-12-01,0,65.4,66.6,92.3
2009-12-02,0,66.0,69.2,92.8
2009-12-03,0,50.3,64.2,91.5
2009-12-04,0,60.8,68.6,92.0
2009-12-07,0,56.9,66.2,92.8
2009-12-08,0,45.7,60.0,91.2
2009-12-09,0,48.5,62.6,91.8
2009-12-10,0,57.8,66.0,91.2
2009-12-11,0,62.4,67.2,92.3
2009-12-14,0,74.8,73.2,92.8
2009-12-15,0,68.8,70.0,91.3
2009-12-16,0,71.8,71.2,91.5
2009-12-17,0,56.3,65.6,90.3
2009-12-18,0,61.6,69.4,91.3
2009-12-21,0,73.2,74.8,91.8
2009-12-22,0,75.5,77.5,91.5
2009-12-23,0,76.9,79.5,91.8
2009-12-24,0,81.1,81.1,92.0
2009-12-28,0,81.7,81.7,91.8
2009-12-29,0,80.1,82.3,91.8
2009-12-30,0,80.1,81.1,91.2
2009-12-31,0,61.0,75.5,90.7
2010-01-04,0,78.0,85.2,92.2
2010-01-05,0,73.4,85.8,92.8
2010-01-06,0,73.2,85.2,94.0
2010-01-07,0,72.2,86.0,94.4
2010-01-08,0,71.8,87.0,94.2
2010-01-11,0,71.4,88.2,94.8
2010-01-12,0,62.0,82.8,94.0
2010-01-13,0,74.2,86.8,94.2
2010-01-14,0,72.6,85.2,94.2
2010-01-15,0,56.6,79.0,93.6
2010-01-19,0,70.8,84.0,95.0
2010-01-20,0,52.2,78.2,94.2
2010-01-21,0,31.8,61.6,91.6
2010-01-22,0,15.6,40.0,88.4
2010-01-25,0,17.6,45.6,89.4
2010-01-26,0,17.8,43.0,87.6
2010-01-27,0,22.2,43.8,88.8
2010-01-28,0,17.0,33.2,85.0
2010-01-29,0,12.2,26.8,83.0
2010-02-01,0,17.8,38.2,86.2
2010-02-02,0,32.4,48.8,87.2
2010-02-03,0,26.6,44.4,85.4
2010-02-04,0,8.4,20.0,77.4
2010-02-05,0,11.8,20.6,79.6
2010-02-08,0,8.2,17.2,74.4
2010-02-09,0,16.6,21.8,79.2
2010-02-10,0,15.6,20.0,78.6
2010-02-11,0,30.0,28.0,80.6
2010-02-12,0,32.6,28.6,78.6
2010-02-16,0,60.8,45.2,83.6
2010-02-17,0,73.0,48.6,84.0
2010-02-18,0,77.6,57.0,85.0
2010-02-19,0,81.8,58.6,85.4
2010-02-22,0,82.8,57.4,84.8
2010-02-23,0,66.6,43.2,82.0
2010-02-24,0,78.4,53.0,83.4
2010-02-25,0,75.6,50.8,82.8
2010-02-26,0,75.2,52.0,83.0
2010-03-01,0,85.4,61.8,84.6
2010-03-02,0,88.6,63.8,85.0
2010-03-03,0,90.0,66.6,85.6
2010-03-04,0,90.0,67.0,86.6
2010-03-05,0,94.8,79.4,88.6
2010-03-08,0,94.6,80.4,89.2
2010-03-09,0,92.2,79.2,89.8
2010-03-10,0,92.2,81.4,90.4
2010-03-11,0,92.8,83.6,90.8
2010-03-12,0,90.0,82.2,90.6
2010-03-15,0,86.8,82.6,90.4
2010-03-16,0,91.8,87.0,92.0
2010-03-17,0,92.8,90.0,92.0
2010-03-18,0,91.2,89.4,92.0
2010-03-19,0,85.4,87.2,90.6
2010-03-22,0,88.4,89.2,91.0
2010-03-23,0,90.4,89.8,91.4
2010-03-24,0,81.6,88.6,91.0
2010-03-25,0,75.0,86.6,89.4
2010-03-26,0,72.8,87.2,89.2
2010-03-29,0,77.2,89.2,90.0
2010-03-30,0,77.4,89.8,90.0
2010-03-31,0,69.6,88.8,89.8
2010-04-01,0,76.2,91.6,91.4
2010-04-05,0,85.8,93.0,92.8
2010-04-06,0,83.8,93.4,93.4
2010-04-07,0,76.4,91.6,92.2
2010-04-08,0,73.0,90.0,91.8
2010-04-09,0,81.2,92.4,93.0
2010-04-12,0,79.8,91.4,93.0
2010-04-13,0,79.4,91.2,92.6
2010-04-14,0,85.0,92.6,94.2
2010-04-15,0,81.8,91.4,93.2
2010-04-16,0,67.0,86.4,91.8
2010-04-19,0,69.4,86.8,91.6
2010-04-20,0,79.4,89.8,92.8
2010-04-21,0,78.4,88.6,92.2
2010-04-22,0,78.8,86.8,92.0
2010-04-23,0,82.2,87.0,93.0
2010-04-26,0,76.4,85.6,92.4
2010-04-27,0,45.4,75.8,88.4
2010-04-28,0,52.4,77.6,90.2
2010-04-29,0,64.2,80.4,91.2
2010-04-30,0,43.2,70.4,87.8
2010-05-03,0,58.8,76.8,89.4
2010-05-04,0,30.0,59.0,83.0
2010-05-05,0,23.2,52.6,83.6
2010-05-06,0,6.0,27.6,73.0
2010-05-07,0,1.8,15.0,67.1
2010-05-10,0,23.8,46.2,79.6
2010-05-11,0,24.2,43.6,78.0
2010-05-12,0,42.8,55.8,82.6
2010-05-13,0,30.2,46.0,79.2
2010-05-14,0,14.2,30.2,72.0
2010-05-17,0,17.2,32.0,74.0
2010-05-18,0,10.6,22.6,70.4
2010-05-19,0,9.6,18.6,67.6
2010-05-20,0,2.6,6.2,50.6
2010-05-21,0,3.6,8.6,56.6
2010-05-24,0,4.0,7.6,52.2
2010-05-25,0,3.6,7.0,50.6
2010-05-26,0,3.4,7.0,49.6
2010-05-27,0,26.0,17.4,62.6
2010-05-28,0,16.0,12.6,59.0
2010-06-01,0,8.8,9.8,48.6
2010-06-02,0,33.6,18.0,59.6
2010-06-03,0,42.4,21.6,60.6
2010-06-04,0,13.0,9.2,45.4
2010-06-07,0,8.6,8.0,38.6
2010-06-08,0,14.2,9.4,44.0
2010-06-09,0,14.4,10.4,42.8
2010-06-10,0,51.4,21.0,53.6
2010-06-11,0,61.2,23.4,55.4
2010-06-14,0,67.4,23.4,55.8
2010-06-15,0,88.8,41.8,64.2
2010-06-16,0,87.4,41.8,62.8
2010-06-17,0,87.0,45.2,62.6
2010-06-18,0,84.6,45.8,62.4
2010-06-21,0,79.8,42.8,59.8
2010-06-22,0,60.6,26.0,55.0
2010-06-23,0,52.8,24.6,55.0
2010-06-24,0,25.0,17.8,48.4
2010-06-25,0,35.2,21.6,48.8
2010-06-28,0,34.8,22.6,48.2
2010-06-29,0,9.0,8.0,35.0
2010-06-30,0,6.4,5.4,31.4
2010-07-01,0,7.2,5.8,30.6
2010-07-02,0,7.2,6.8,27.2
2010-07-06,0,8.8,9.4,28.4
2010-07-07,0,28.0,23.0,39.8
2010-07-08,0,35.4,29.6,44.2
2010-07-09,0,48.8,34.4,49.0
2010-07-12,0,52.0,35.4,46.6
2010-07-13,0,70.8,50.2,52.2
2010-07-14,0,71.2,51.2,52.6
2010-07-15,0,75.2,52.4,52.8
2010-07-16,0,38.0,32.6,42.2
2010-07-19,0,49.4,38.2,44.8
2010-07-20,0,72.0,46.6,48.6
2010-07-21,0,54.4,40.0,43.8
2010-07-22,0,80.0,57.8,54.0
2010-07-23,0,84.0,66.2,56.0
2010-07-26,0,90.4,74.6,60.0
2010-07-27,0,87.0,71.6,58.2
2010-07-28,0,82.0,67.6,54.6
2010-07-29,0,75.8,65.0,53.8
2010-07-30,0,73.8,66.2,53.2
2010-08-02,0,84.6,75.4,60.2
2010-08-03,0,76.4,71.0,56.6
2010-08-04,0,77.8,73.2,59.6
2010-08-05,0,75.2,73.0,59.4
2010-08-06,0,72.2,71.4,59.6
2010-08-09,0,77.0,74.6,60.6
2010-08-10,0,70.6,71.8,58.4
2010-08-11,0,29.8,52.4,48.2
2010-08-12,0,23.8,46.0,45.0
2010-08-13,0,21.2,42.4,43.6
2010-08-16,0,19.2,43.2,42.8
2010-08-17,0,38.6,51.6,49.2
2010-08-18,0,38.0,54.4,50.2
2010-08-19,0,16.6,39.6,42.2
2010-08-20,0,17.2,37.0,41.4
2010-08-23,0,15.6,35.2,39.0
2010-08-24,0,10.2,26.6,32.6
2010-08-25,0,14.6,29.2,33.8
2010-08-26,0,11.6,26.4,32.6
2010-08-27,0,24.4,38.6,39.6
2010-08-30,0,13.2,28.6,32.8
2010-08-31,0,16.2,29.2,34.0
2010-09-01,0,54.0,51.0,45.0
2010-09-02,0,59.0,60.0,48.0
2010-09-03,0,43.0,60.0,52.0
2010-09-07,0,55.0,60.0,48.0
2010-09-08,0,46.0,64.0,51.0
2010-09-09,0,86.8,69.8,53.0
2010-09-10,0,87.6,72.0,55.4
2010-09-13,0,93.2,79.4,59.6
2010-09-14,0,92.8,78.4,60.2
2010-09-15,0,92.4,80.6,60.8
2010-09-16,0,91.4,77.8,60.0
2010-09-17,0,90.4,76.6,60.0
2010-09-20,0,95.2,86.0,64.8
2010-09-21,0,92.4,83.4,64.4
2010-09-22,0,87.8,76.8,61.8
2010-09-23,0,75.4,72.0,58.2
2010-09-24,0,91.0,85.6,67.4
2010-09-27,0,84.4,81.6,65.8
2010-09-28,0,87.2,85.4,68.2
2010-09-29,0,82.4,84.0,68.2
2010-09-30,0,80.0,83.6,67.0
2010-10-01,0,81.8,86.4,68.0
2010-10-04,0,70.6,83.0,65.6
2010-10-05,0,87.8,90.8,70.8
2010-10-06,0,82.8,87.8,69.6
2010-10-07,0,80.4,87.2,69.4
2010-10-08,0,82.2,90.2,72.2
2010-10-11,0,82.4,90.0,71.8
2010-10-12,0,84.2,91.6,74.4
2010-10-13,0,88.6,93.2,75.8
2010-10-14,0,84.8,91.2,73.4
2010-10-15,0,82.0,90.8,73.6
2010-10-18,0,85.4,91.6,75.2
2010-10-19,0,65.8,88.4,72.2
2010-10-20,0,76.6,89.2,74.0
2010-10-21,0,75.6,89.4,73.8
2010-10-22,0,76.0,88.6,73.4
2010-10-25,0,77.4,89.2,74.4
2010-10-26,0,72.8,87.0,73.8
2010-10-27,0,64.0,86.8,75.0
2010-10-28,0,58.6,83.2,74.6
2010-10-29,0,60.4,83.2,74.2
2010-11-01,0,59.2,81.4,73.6
2010-11-02,0,68.0,84.6,75.6
2010-11-03,0,70.2,84.4,75.4
2010-11-04,0,83.0,89.0,81.2
2010-11-05,0,82.6,88.8,82.8
2010-11-08,0,80.4,87.8,82.4
2010-11-09,0,71.4,81.8,80.4
2010-11-10,0,74.0,82.4,80.0
2010-11-11,0,69.6,81.4,80.2
2010-11-12,0,55.0,74.4,77.2
2010-11-15,0,54.0,73.6,76.6
2010-11-16,0,29.6,60.6,71.4
2010-11-17,0,29.2,59.2,70.4
2010-11-18,0,49.3,68.7,73.1
2010-11-19,0,54.9,69.5,75.2
2010-11-22,0,53.9,69.1,74.9
2010-11-23,0,30.7,59.5,71.3
2010-11-24,0,55.1,67.3,74.1
2010-11-26,0,42.7,62.5,72.9
2010-11-29,0,38.0,61.6,71.8
2010-11-30,0,32.0,57.4,70.8
2010-12-01,0,63.4,70.2,74.8
2010-12-02,0,76.8,76.8,79.8
2010-12-03,0,82.8,77.8,81.2
2010-12-06,0,80.2,76.6,80.4
2010-12-07,0,80.0,75.4,80.6
2010-12-08,0,80.4,75.4,82.2
2010-12-09,0,82.2,77.0,83.8
2010-12-10,0,86.6,79.8,84.8
2010-12-13,0,84.6,80.2,84.8
2010-12-14,0,85.6,80.6,86.4
2010-12-15,0,75.2,75.8,84.2
2010-12-16,0,80.8,78.8,85.8
2010-12-17,0,82.2,80.4,86.8
2010-12-20,0,82.8,81.6,88.0
2010-12-21,0,85.2,83.2,89.0
2010-12-22,0,84.2,83.6,89.2
2010-12-23,0,82.2,82.8,89.2
2010-12-27,0,79.4,81.8,89.0
2010-12-28,0,76.6,82.0,88.6
2010-12-29,0,76.6,83.8,88.8
2010-12-30,0,75.0,83.2,88.6
2010-12-31,0,72.4,83.4,88.6
2011-01-03,0,82.4,88.2,89.2
2011-01-04,0,71.4,84.4,89.4
2011-01-05,0,71.0,85.2,90.2
2011-01-06,0,66.0,82.2,91.0
2011-01-07,0,62.8,81.0,90.2
2011-01-10,0,57.4,79.0,89.8
2011-01-11,0,62.8,79.6,90.6
2011-01-12,0,71.6,83.4,91.6
2011-01-13,0,67.2,82.2,90.8
2011-01-14,0,71.2,82.6,92.6
2011-01-18,0,73.4,84.6,92.6
2011-01-19,0,59.6,78.0,90.8
2011-01-20,0,55.4,78.2,91.6
2011-01-21,0,57.2,76.2,91.2
2011-01-24,0,65.6,79.6,91.4
2011-01-25,0,64.6,78.8,91.2
2011-01-26,0,70.0,79.8,91.4
2011-01-27,0,69.0,78.8,91.8
2011-01-28,0,45.6,67.4,88.4
2011-01-31,0,52.8,69.8,88.4
2011-02-01,0,69.6,75.4,90.6
2011-02-02,0,64.2,74.6,90.6
2011-02-03,0,70.0,76.0,92.0
2011-02-04,0,72.8,78.0,92.6
2011-02-07,0,78.2,80.0,92.4
2011-02-08,0,80.4,81.6,93.8
2011-02-09,0,76.2,80.2,94.0
2011-02-10,0,78.6,79.2,93.4
2011-02-11,0,80.8,82.8,93.2
2011-02-14,0,79.6,81.6,93.4
2011-02-15,0,77.4,78.8,93.4
2011-02-16,0,79.8,83.2,93.6
2011-02-17,0,83.2,84.2,93.8
2011-02-18,0,82.0,84.0,93.8
2011-02-22,0,51.2,72.6,91.4
2011-02-23,0,38.2,63.4,90.6
2011-02-24,0,38.0,63.4,90.6
2011-02-25,0,56.4,70.8,91.6
2011-02-28,0,60.0,72.8,92.0
2011-03-01,0,35.4,62.2,91.0
2011-03-02,0,37.8,63.8,91.0
2011-03-03,0,62.2,74.0,91.8
2011-03-04,0,51.0,69.6,91.0
2011-03-07,0,39.2,63.4,90.2
2011-03-08,0,55.4,71.2,92.4
2011-03-09,0,51.6,69.2,92.6
2011-03-10,0,29.2,54.6,89.8
2011-03-11,0,39.6,59.0,91.2
2011-03-14,0,30.2,52.6,88.8
2011-03-15,0,18.8,40.8,85.8
2011-03-16,0,9.6,27.0,82.8
2011-03-17,0,18.2,32.6,84.4
2011-03-18,0,23.4,38.4,85.4
2011-03-21,0,50.8,53.4,87.8
2011-03-22,0,43.2,49.0,87.6
2011-03-23,0,44.4,50.2,88.0
2011-03-24,0,64.0,61.2,89.6
2011-03-25,0,70.6,62.4,89.4
2011-03-28,0,65.0,60.0,88.6
2011-03-29,0,75.6,67.8,89.6
2011-03-30,0,85.2,73.4,91.6
2011-03-31,0,81.8,71.2,91.4
2011-04-01,0,86.0,75.2,91.6
2011-04-04,0,84.6,75.0,92.2
2011-04-05,0,85.4,75.2,92.0
2011-04-06,0,88.8,78.0,92.6
2011-04-07,0,85.4,76.0,93.0
2011-04-08,0,78.2,70.4,91.6
2011-04-11,0,68.6,65.6,91.2
2011-04-12,0,53.8,54.6,90.6
2011-04-13,0,52.2,55.0,90.0
2011-04-14,0,50.4,56.0,90.0
2011-04-15,0,57.6,61.6,90.4
2011-04-18,0,39.0,49.6,88.8
2011-04-19,0,43.4,54.8,89.0
2011-04-20,0,66.4,69.0,90.8
2011-04-21,0,74.2,72.8,90.8
2011-04-25,0,69.4,70.8,91.4
2011-04-26,0,74.0,75.2,92.4
2011-04-27,0,77.8,78.8,93.6
2011-04-28,0,78.4,80.6,93.6
2011-04-29,0,77.0,79.8,93.6
2011-05-02,0,75.3,78.0,92.4
2011-05-03,0,69.6,73.8,92.6
2011-05-04,0,61.6,69.2,91.4
2011-05-05,0,54.6,64.6,91.0
2011-05-06,0,60.3,68.7,91.4
2011-05-09,0,62.5,70.1,91.2
2011-05-10,0,73.3,76.8,91.8
2011-05-11,0,61.3,69.5,90.6
2011-05-12,0,64.9,72.3,90.8
2011-05-13,0,54.5,64.9,90.2
2011-05-16,0,48.5,61.1,89.2
2011-05-17,0,43.7,59.3,88.6
2011-05-18,0,54.5,64.9,89.4
2011-05-19,0,57.9,67.3,88.8
2011-05-20,0,46.1,61.7,87.2
2011-05-23,0,28.1,50.9,83.8
2011-05-24,0,25.2,50.1,83.6
2011-05-25,0,26.9,52.5,84.6
2011-05-26,0,37.7,54.7,85.0
2011-05-27,0,45.1,56.9,86.4
2011-05-31,0,64.3,64.7,87.8
2011-06-01,0,26.2,47.8,81.2
2011-06-02,0,23.8,45.2,80.8
2011-06-03,0,13.2,33.3,77.3
2011-06-06,0,7.0,25.2,72.1
2011-06-07,0,8.8,26.9,72.3
2011-06-08,0,7.8,23.6,69.7
2011-06-09,0,13.4,27.6,71.3
2011-06-10,0,6.0,16.8,66.5
2011-06-13,0,6.2,18.8,64.3
2011-06-14,0,16.8,26.2,69.7
2011-06-15,0,6.6,16.2,62.7
2011-06-16,0,9.6,18.6,62.1
2011-06-17,0,17.2,21.8,63.3
2011-06-20,0,32.9,26.1,65.5
2011-06-21,0,54.5,35.3,69.9
2011-06-22,0,44.7,30.9,68.7
2011-06-23,0,40.7,27.6,67.9
2011-06-24,0,29.1,19.0,64.1
2011-06-27,0,44.3,27.4,66.3
2011-06-28,0,70.5,39.5,69.9
2011-06-29,0,83.2,47.7,72.7
2011-06-30,0,90.4,57.9,75.8
2011-07-01,0,96.2,70.7,80.4
2011-07-05,0,93.4,68.1,78.8
2011-07-06,0,92.6,68.3,78.2
2011-07-07,0,96.2,78.3,82.1
2011-07-08,0,91.0,70.7,77.7
2011-07-11,0,68.7,52.0,70.5
2011-07-12,0,60.6,49.4,69.1
2011-07-13,0,62.0,51.0,70.1
2011-07-14,0,43.2,40.8,66.5
2011-07-15,0,46.6,45.0,67.1
2011-07-18,0,30.7,37.8,62.2
2011-07-19,0,50.6,51.2,68.1
2011-07-20,0,48.4,52.0,68.1
2011-07-21,0,66.3,65.7,73.5
2011-07-22,0,62.6,65.1,73.1
2011-07-25,0,49.6,60.2,69.9
2011-07-26,0,44.8,54.4,66.9
2011-07-27,0,22.7,37.5,56.4
2011-07-28,0,20.9,34.1,54.8
2011-07-29,0,17.7,29.9,52.2
2011-08-01,0,13.4,26.5,49.0
2011-08-02,0,5.0,14.4,39.4
2011-08-03,0,6.4,15.9,38.5
2011-08-04,0,0.8,3.6,22.3
2011-08-05,0,1.2,4.0,24.1
2011-08-08,0,0.2,0.6,9.6
2011-08-09,0,0.4,3.4,17.6
2011-08-10,0,0.2,1.8,12.2
2011-08-11,0,2.8,4.8,20.4
2011-08-12,0,4.8,5.8,22.0
2011-08-15,0,13.8,11.6,28.0
2011-08-16,0,12.0,10.2,25.8
2011-08-17,0,17.0,11.2,26.4
2011-08-18,0,6.8,4.8,16.6
2011-08-19,0,6.8,3.4,15.0
2011-08-22,0,7.6,4.2,14.2
2011-08-23,0,25.4,10.4,22.6
2011-08-24,0,37.0,14.4,25.8
2011-08-25,0,26.0,9.0,21.2
2011-08-26,0,46.2,12.2,25.2
2011-08-29,0,84.8,24.8,32.0
2011-08-30,0,90.0,27.0,34.4
2011-08-31,0,96.2,30.2,35.2
2011-09-01,0,88.6,24.6,32.8
2011-09-02,0,54.4,15.4,25.2
2011-09-06,0,41.0,13.6,24.0
2011-09-07,0,86.0,27.0,31.2
2011-09-08,0,63.0,23.0,28.0
2011-09-09,0,25.2,11.4,22.2
2011-09-12,0,34.0,15.4,23.6
2011-09-13,0,51.4,20.8,24.8
2011-09-14,0,73.8,28.6,28.0
2011-09-15,0,85.4,38.8,32.6
2011-09-16,0,84.2,43.8,34.4
2011-09-19,0,68.4,37.8,32.6
2011-09-20,0,62.4,36.4,31.4
2011-09-21,0,29.4,25.8,24.8
2011-09-22,0,13.8,14.6,19.2
2011-09-23,0,17.8,20.0,20.8
2011-09-26,0,28.8,27.4,24.6
2011-09-27,0,44.3,35.7,26.9
2011-09-28,0,23.6,25.2,22.2
2011-09-29,0,35.4,29.4,23.0
2011-09-30,0,16.0,19.8,19.4
2011-10-03,0,4.2,11.0,14.4
2011-10-04,0,13.0,18.0,17.2
2011-10-05,0,29.2,27.2,18.8
2011-10-06,0,55.1,42.3,23.8
2011-10-07,0,45.3,39.7,23.4
2011-10-10,0,78.5,60.3,29.9
2011-10-11,0,77.5,62.3,29.2
2011-10-12,0,84.0,72.5,30.3
2011-10-13,0,85.0,70.3,30.7
2011-10-14,0,94.8,79.0,33.3
2011-10-17,0,84.2,65.5,29.4
2011-10-18,0,93.2,79.4,34.2
2011-10-19,0,88.0,73.0,32.6
2011-10-20,0,88.8,75.0,32.4
2011-10-21,0,95.8,84.8,40.8
2011-10-24,0,98.6,91.6,44.2
2011-10-25,0,90.8,83.2,39.2
2011-10-26,0,92.0,87.4,44.0
2011-10-27,0,96.0,93.4,53.0
2011-10-28,0,95.0,93.4,52.4
2011-10-31,0,87.2,89.8,43.6
2011-11-01,0,57.4,73.4,36.4
2011-11-02,0,71.2,80.2,40.6
2011-11-03,0,83.2,87.0,47.8
2011-11-04,0,75.8,84.6,46.2
2011-11-07,0,79.2,86.2,46.8
2011-11-08,0,85.6,89.0,50.8
2011-11-09,0,38.0,73.0,39.4
2011-11-10,0,51.4,77.2,41.8
2011-11-11,0,76.2,85.2,47.8
2011-11-14,0,59.8,80.8,46.0
2011-11-15,0,66.0,81.6,47.4
2011-11-16,0,38.6,73.6,41.8
2011-11-17,0,14.8,61.0,34.8
2011-11-18,0,16.0,57.0,32.0
2011-11-21,0,6.4,44.4,27.2
2011-11-22,0,4.2,36.6,24.8
2011-11-23,0,0.4,20.2,18.8
2011-11-25,0,1.2,20.2,18.4
2011-11-28,0,13.2,41.0,26.0
2011-11-29,0,17.8,44.6,27.2
2011-11-30,0,75.6,78.2,41.2
2011-12-01,0,72.9,75.5,40.7
2011-12-02,0,71.2,74.6,40.8
2011-12-05,0,83.4,81.4,45.2
2011-12-06,0,84.4,79.3,44.7
2011-12-07,0,84.0,79.2,45.1
2011-12-08,0,51.3,61.3,36.1
2011-12-09,0,78.3,71.9,45.3
2011-12-12,0,58.1,59.9,38.1
2011-12-13,0,41.8,46.2,34.9
2011-12-14,0,31.9,35.9,31.1
2011-12-15,0,41.0,41.4,34.3
2011-12-16,0,44.1,42.3,35.9
2011-12-19,0,31.1,32.5,31.1
2011-12-20,0,66.7,55.4,39.1
2011-12-21,0,65.7,57.6,41.8
2011-12-22,0,73.7,62.6,44.6
2011-12-23,0,78.1,66.9,47.2
2011-12-27,0,76.5,68.7,47.8
2011-12-28,0,57.4,56.8,43.8
2011-12-29,0,71.7,64.5,47.4
2011-12-30,0,68.9,61.0,46.6
2012-01-03,0,83.7,71.5,50.6
2012-01-04,0,81.9,70.5,50.0
2012-01-05,0,82.9,72.7,51.0
2012-01-06,0,78.9,70.7,49.6
2012-01-09,0,77.1,73.1,51.6
2012-01-10,0,84.7,80.5,58.0
2012-01-11,0,82.5,79.5,58.0
2012-01-12,0,81.1,80.3,57.8
2012-01-13,0,75.9,75.9,54.8
2012-01-17,0,78.0,78.2,57.8
2012-01-18,0,81.4,84.6,62.2
2012-01-19,0,81.4,86.4,65.8
2012-01-20,0,78.6,86.0,67.0
2012-01-23,0,79.6,86.0,66.8
2012-01-24,0,75.6,85.0,67.2
2012-01-25,0,82.4,87.2,71.2
2012-01-26,0,76.0,85.0,69.0
2012-01-27,0,70.0,83.4,68.6
2012-01-30,0,64.8,80.2,65.8
2012-01-31,0,60.4,79.4,67.2
2012-02-01,0,71.6,83.2,71.8
2012-02-02,0,69.8,84.4,72.8
2012-02-03,0,83.0,88.2,77.6
2012-02-06,0,77.6,87.0,77.2
2012-02-07,0,81.6,87.4,77.4
2012-02-08,0,80.6,86.2,78.8
2012-02-09,0,77.0,86.0,77.4
2012-02-10,0,66.2,81.6,76.2
2012-02-13,0,71.0,82.4,77.2
2012-02-14,0,64.8,81.6,76.6
2012-02-15,0,59.0,78.4,75.4
2012-02-16,0,73.4,82.8,81.4
2012-02-17,0,75.2,85.0,81.2
2012-02-21,0,72.6,83.0,80.8
2012-02-22,0,64.6,79.8,79.8
2012-02-23,0,67.2,82.0,81.2
2012-02-24,0,68.6,82.2,80.6
2012-02-27,0,68.4,80.6,81.2
2012-02-28,0,67.2,79.0,81.0
2012-02-29,0,56.2,75.4,79.6
2012-03-01,0,62.6,78.6,81.2
2012-03-02,0,52.8,74.6,80.0
2012-03-05,0,47.4,71.2,79.8
2012-03-06,0,25.0,55.8,74.4
2012-03-07,0,31.8,61.4,76.2
2012-03-08,0,49.8,71.2,79.2
2012-03-09,0,60.0,73.4,80.8
