Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted growth %, TTM YoY",Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week
UFPI,"UFP Industries, Inc.",99.49,USD,-1.7867719644619962,264156,0.7193032760436195,5630629629.895952,USD,-26.22689800898783,Non-energy minerals,Buy,104.45941766413682,102.98570936079943,101.37997630142132,-1.7867719644619962
CE,Celanese Corporation,51.32,USD,3.1972652322541797,3789310,1.2914623396049962,5623233349.628797,USD,23.899515686302692,Process industries,Buy,50.59391311517493,49.01929208046997,47.96264916557915,5.7926200783343695
RDNT,"RadNet, Inc.",72.58,USD,-3.509704865727201,1220138,1.424774184236797,5617274680.438447,USD,-171.86544342507648,Health services,Strong buy,71.42971426867125,72.09694065134269,72.11564028161672,2.2109562033516306
WEX,WEX Inc.,163.68,USD,3.594936708860764,545634,1.3671919436920401,5615961551.255696,USD,13.360782432576482,Commercial services,Neutral,156.879301415839,156.0954860758874,155.54613961246153,10.969491525423733
RITM,Rithm Capital Corp.,9.95,USD,-1.3875123885034746,9254615,1.0377103132737249,5608954966,USD,-37.5,Finance,Strong buy,10.557644693674918,10.771467138459064,10.964010338726693,0.5050505050504942
BKH,Black Hills Corporation,74.3,USD,1.102190774255004,701945,0.7532246873604359,5607780886.391346,USD,1.6408084107379757,Utilities,Buy,72.98149859783369,71.91633906044933,70.14395303612555,1.2399509469954988
RGTI,"Rigetti Computing, Inc.",16.96,USD,-4.126625211984174,29009872,0.9964661602342929,5597242180.468061,USD,-244.6977730646872,Electronic technology,Buy,18.756993187114176,20.51094231981747,21.799298036261778,1.6177351707609322
CRSP,CRISPR Therapeutics AG,58.06,USD,-4.4594372223136425,1470493,0.9142818594237541,5572907338.693434,USD,-49.453978159126386,Health technology,Buy,55.34725201398773,55.21161290400625,55.261754188233496,0.034458993797386504
NJR,NewJersey Resources Corporation,55.25,USD,1.3947513305193577,580424,1.1935805132800905,5571696605.445953,USD,-2.631975185954773,Utilities,Buy,52.27249208165172,50.87300125198984,49.62044251405182,1.8996680191811162
NG,Novagold Resources Inc.,12.72,USD,-10.422535211267597,4168793,1.0429031743281079,5571544862.908903,USD,-95.83849927227641,Non-energy minerals,Strong buy,11.154781251536242,10.565546658614133,9.831393599822414,-5.777777777777773
LSTR,"Landstar System, Inc.",163.3,USD,-0.21996822681167372,394274,0.5452836560948698,5561790286.910058,USD,-40.00253926796532,Transportation,Neutral,155.3101498204613,151.64809018297842,147.64391724638332,1.2399256044637321
IPGP,IPG Photonics Corporation,131.67,USD,-2.5677075625277483,745788,1.115555822141821,5555335404.28193,USD,,Electronic technology,Buy,118.54540935862263,108.99094760099135,100.0933723306435,0.9197516670498878
SGHC,Super Group (SGHC) Limited,11.03,USD,0.0907441016333919,3186453,0.8213963170020461,5530788533.173322,USD,4568.817204301076,Consumer services,Strong buy,10.297637786806371,10.457514710250125,10.648686015228588,7.243558580456969
PECO,"Phillips Edison & Company, Inc.",39.66,USD,-0.2765903947699435,665623,0.7318114687474198,5508145185,USD,65.82457558609539,Finance,Buy,38.03446696498639,37.28007776226002,36.60254037676244,2.401239349341595
OTF,Blue Owl Technology Finance Corp.,11.81,USD,1.4604810996563566,2350569,0.813592652191615,5495547303.043815,USD,11.562091503267977,Finance,Buy,12.374720343829834,12.811035023628758,13.290897047336045,7.657247037374656
SRAD,Sportradar Group AG,17.67,USD,-9.754851889683334,5887788,2.905641806742595,5494515896.454547,USD,59.88455988455988,Technology services,Strong buy,18.38743454401261,19.41206515478474,20.78525201347214,-2.1594684385381897
MIR,"Mirion Technologies, Inc.",21.9,USD,-1.7055655296229915,2864688,0.8055177989473478,5486768263.81508,USD,,Electronic technology,Strong buy,22.938411083714087,23.423388418442673,23.500438676230214,4.136947218259617
SON,Sonoco Products Company,55.51,USD,-1.5431003902093021,724382,0.5376744822657649,5475729234.54718,USD,140.89557672471332,Process industries,Buy,52.42454991578032,50.323484954953265,48.45696716263941,-1.1398040961709717
HOMB,"Home BancShares, Inc.",27.84,USD,-0.46478369681801573,1489404,1.019166631312295,5474295173.457276,USD,19.50758517781646,Finance,Buy,28.548713458260526,28.553717567693436,28.504152113744933,2.9585798816568074
OGS,"ONE Gas, Inc.",87.26,USD,-0.12590133913242466,500401,1.0476826557990395,5470546483.344626,USD,11.814993985000902,Utilities,Buy,84.04163692989974,82.62570790645728,81.27497047469238,0.5183734592788882
CAI,"Caris Life Sciences, Inc.",19.38,USD,-6.195546950629241,2719305,1.0000394969457167,5468007698.7008705,USD,-43.10024522553319,Health technology,Strong buy,21.791977725575975,23.238730059843235,24.903059160377843,-1.624365482233504
EMAT,Evolution Metals & Technologies Corp.,9.215,USD,-9.301181102362207,215568,0.6559617854668289,5467718817.865649,USD,-128.03445575567736,Commercial services,Strong buy,9.304182226062577,9.729384747710151,10.241029485544802,18.750000000000004
WTM,"White Mountains Insurance Group, Ltd.",2215.09,USD,-1.2944825189159201,16959,0.9886900250685011,5464748252.220129,USD,377.3309795556969,Finance,Neutral,2162.1857245147635,2118.992877852688,2063.933183773741,0.23031674208145456
NPO,Enpro Inc.,256.73,USD,-2.7722022344252957,137249,0.5993772545046422,5454999070.140617,USD,-35.010783608914444,Producer manufacturing,Strong buy,254.68571202003662,247.63622700628025,239.10654126809945,0.7218800266781874
ESTC,Elastic N.V.,52.68,USD,-0.4535147392290287,2898069,0.8800760892390483,5452432864.160997,USD,38.62637786171278,Technology services,Buy,60.53651357671896,64.90027449241431,69.59084714649984,2.9710711493354247
IMVT,"Immunovant, Inc.",26.71,USD,-3.747747747747745,830571,0.797976224743161,5436344548.975496,USD,-2.5304843087038056,Health technology,Strong buy,26.471293087113857,25.77921081293847,24.537103693228534,-1.4936382076341421
RUSHA,"Rush Enterprises, Inc.",71.79,USD,-0.7877280265339872,425170,0.6435284801121741,5421798645.346187,USD,-12.240680604385286,Retail trade,Buy,68.6241098863697,65.52193465713674,62.320337653009325,2.2358302477926624
SR,Spire Inc.,91.7,USD,0.04363953742091016,495621,1.368442501758109,5419157348.619901,USD,11.613591197712193,Utilities,Buy,88.77887337292512,87.33852636826167,85.65734718740084,0.24048972452995065
KRG,Kite Realty Group Trust,26.02,USD,-0.6491027109583876,1240165,0.5421770522529247,5415891577,USD,4658.333333333334,Finance,Buy,25.0710842446653,24.55560115495984,24.039611948089203,0.15396458814472344
ACA,"Arcosa, Inc.",110.31,USD,1.555882894494566,452214,1.1866676428424665,5410046160.617013,USD,121.19108512970406,Non-energy minerals,Buy,115.19107299523102,113.48275444008537,110.09342849362761,3.616381739620523
TFX,Teleflex Incorporated,122.19,USD,-0.6019686000162768,1161740,0.9808384685499152,5400866626.38884,USD,-1540.776562938043,Health technology,Neutral,115.02550348618719,114.86439683357035,116.28380252896604,2.0205393671203153
CRC,California Resources Corporation,60.47,USD,-1.690781986668833,1223454,1.6857070777145002,5399010507.142903,USD,-32.29279811097993,Energy minerals,Buy,55.84609697192963,53.73199439010409,51.94046354357912,-2.4677419354838728
HWC,Hancock Whitney Corporation,66,USD,-1.3452914798206361,780301,1.1653221597156875,5389754227.443946,USD,7.326076668244212,Finance,Strong buy,67.99274615241761,67.16503182920663,65.65308670395632,1.7733230531997004
ABCB,Ameris Bancorp,79.34,USD,0.025214321734758235,554946,0.9984611406990231,5385622568.890821,USD,15.525905389014035,Finance,Buy,80.40146243512118,79.51351926198606,77.79173657338598,4.271257721119726
ALTB,Alpine Auto Brokers Inc,5.4,USD,-0.27700831024930156,100,0.7662835249042146,5378939670.807693,USD,,Retail trade,No rating,5.222151575982496,4.918218935428634,4.4919295870455125,0
MRCY,Mercury Systems Inc,89.43,USD,-1.7360729590154909,786921,1.7214486471161636,5367108771.348423,USD,66.85904835193021,Electronic technology,Buy,87.4824178711834,85.37374250494645,81.60689517665826,-3.786982248520706
CPA,"Copa Holdings, S.A.",130.3,USD,-1.295356412392985,567026,1.40565767384486,5360292344.370882,USD,11.621123838606549,Transportation,Strong buy,136.65228574741465,134.2125163261621,130.32483989810046,-3.6883731243994244
FLG,"Flagstar Bank, N.A.",12.88,USD,0,4018090,0.642675211762977,5357991215,USD,86.39499267545612,Finance,Buy,13.225841683373726,13.077989991709543,12.82555014369032,3.4538152610441886
FLG/PU,"Flagstar Bank, N.A. Bifurcated Option Note",40.43,USD,-1.390003390252164,3295,0.43662046484509576,5357991215,USD,86.39499267545612,Finance,No rating,40.56257180549363,40.38316027355691,40.10786059966313,-0.09883864591054893
ATAT,Atour Lifestyle Holdings Limited,36.46,USD,-5.933952528379765,1482953,1.7636265878642707,5356087242,USD,25.220973139963967,Consumer services,Strong buy,38.16533851266869,38.368153025232544,38.17794368055486,-4.203888596952185
AUB,Atlantic Union Bankshares Corporation,37.55,USD,-0.18607123870281844,900059,0.9049289657219292,5352198402.937266,USD,-11.055715910084848,Finance,Buy,38.440985869699,37.90386947551647,37.03670507635088,1.212938005390824
OZK,Bank OZK,47.14,USD,-1.132550335570468,1066202,0.9487260027139457,5347179801.592282,USD,0.5584045584045584,Finance,Buy,48.03256170787854,47.97668259760535,47.9149040019692,2.411470779926134
PIPR,Piper Sandler Companies,299.21,USD,-1.6888450796780161,201721,0.9469184697475319,5332650996.321209,USD,54.679123459205634,Finance,Buy,325.59499926432716,332.0776656421169,333.16789089714155,4.523859428491577
STEP,StepStone Group Inc.,44.75,USD,0.9019165727170205,1831964,0.7678296524706201,5332484774.374295,USD,-316.2704353554105,Finance,Strong buy,54.97788943324911,58.26400577857956,60.10146479685704,5.368495408523667
PTCT,"PTC Therapeutics, Inc.",64.39,USD,-2.9832755763146057,1312066,0.9802087724720422,5329864884.006329,USD,,Health technology,Buy,70.43831683576481,71.33233095331657,70.30764391763672,-4.01013714967203
IFS,Intercorp Financial Services Inc.,46.16,USD,-4.093081238312915,462584,1.9682172551312211,5329065939.259751,USD,61.086978147693735,Finance,Strong buy,47.3102649212776,46.25733485431627,44.71235849418301,-3.2487948019283257
MIRM,"Mirum Pharmaceuticals, Inc.",87.8,USD,-2.5419025419025485,613723,0.750849705635615,5297993808.3538685,USD,74.1972043823196,Health technology,Strong buy,93.50464257937193,90.22035972180976,84.98097608570467,-3.3678186220559123
MGY,Magnolia Oil & Gas Corporation,28.42,USD,-0.4553415061295937,3249029,1.0079215286270116,5297655388.325045,USD,-11.015419524521686,Energy minerals,Buy,26.433389283899285,25.547616375588795,24.812422391694305,-1.7289073305670815
HUT,Hut 8 Corp.,47.6,USD,-9.711684370257961,4243151,0.8938673800385956,5278234574.873787,USD,-171.40894242327784,Technology services,Strong buy,52.146434390896985,51.00321921387757,47.829389756551215,-7.912555620042555
BDC,Belden Inc,136.12,USD,-4.4101123595505625,719527,2.562829713746759,5274513209.914888,USD,22.975306330483267,Producer manufacturing,Strong buy,134.86565948122902,130.76031441602484,127.03775096832807,-3.5977337110481478
LYFT,"Lyft, Inc.",13.21,USD,-3.7873270211216283,24698546,1.5642566306092098,5259001286.3175535,USD,13740.0390625,Transportation,Buy,15.26567214371964,16.366443551155182,17.143332547567777,-1.8573551263001487
ETSY,"Etsy, Inc.",54.46,USD,0.9079118028534408,3420151,0.6128535262850321,5241621384.858625,USD,-42.76798515644767,Retail trade,Neutral,54.48836721197697,55.41851039339005,56.365341463535955,1.3963880096816235
ADT,ADT Inc.,6.85,USD,-3.7921348314606806,12577387,1.4292842223490994,5240374506.446629,USD,-23.74523679912901,Commercial services,Neutral,7.751190608051127,7.899062399861257,8.031325097119842,-1.2968299711815667
IEP,Icahn Enterprises L.P.,8.22,USD,1.3563501849568584,1359980,1.516457485377678,5237861141.304563,USD,37.1587568248635,Energy minerals,No rating,7.998120307621334,7.989611831168335,8.061644399238384,2.2388059701492726
VNO,Vornado Realty Trust,27.52,USD,0.5113221329437567,2472810,1.147050989661461,5220444957,USD,10551.269035532996,Finance,Neutral,29.99233416730788,31.361469551313704,32.918489028489994,1.176470588235295
AVT,"Avnet, Inc.",63.77,USD,-1.8621114188981238,886724,0.9419294488762429,5220401767.071098,USD,-30.785147392290252,Distribution services,Neutral,61.89756578573091,59.20196525065373,56.75125526757556,-1.9978484708775015
PLXS,Plexus Corp.,193.91,USD,-0.5844655216611201,347978,1.112604269281324,5194163819.598666,USD,49.11080711354309,Electronic technology,Buy,189.5844463144985,181.57089536074656,171.7742342600368,2.370393833808473
SBRA,"Sabra Health Care REIT, Inc.",20.42,USD,-0.7292173067574068,2206021,0.7164608961411478,5186637413,USD,19.49215832710979,Finance,Buy,19.816144404984545,19.548731465347803,19.27448754346166,-0.6326034063260292
MSM,"MSC Industrial Direct Company, Inc.",92.9,USD,-1.2542517006802643,619074,1.3324181855279231,5184127636.454082,USD,-12.633061243973462,Distribution services,Neutral,91.41917176499688,90.2041006624657,89.11632109070466,-0.5246814434093531
KBR,"KBR, Inc.",40.98,USD,-1.3718411552346579,1457646,0.9879027079377741,5182582353.091697,USD,20.291095890410958,Technology services,Buy,42.2662704574218,42.593956251840225,43.32252478492579,-3.0288689067676318
BCO,Brinks Company (The),125.83,USD,-0.015891934843063983,808840,1.1152897169251186,5178220951.701709,USD,29.384212701474016,Commercial services,Strong buy,124.91261327811394,123.36388583174566,120.22740886023482,10.863436123348016
CACC,Credit Acceptance Corporation,481.23,USD,-0.1908119879705401,198848,0.8334300823295537,5172106759.037602,USD,83.79938061787145,Finance,Neutral,480.78423512762964,477.90716864707457,476.504791608841,4.236792514133472
MAIN,Main Street Capital Corporation,57.2,USD,-0.7289135716764918,804502,1.042382560574974,5153996058.993405,USD,-5.448223889288518,Finance,Buy,59.178172459330746,59.75888074156519,60.10367944922819,3.063063063063068
ST,Sensata Technologies Holding plc,35.3,USD,-4.206241519674367,1317481,0.5330705126306557,5146723735.177746,USD,-76.57223463030445,Electronic technology,Buy,35.99399389703775,35.32314427092154,34.35195090597032,-2.9953283869194927
MAC,Macerich Company (The),19.9,USD,-0.4502251125562774,1887109,0.7547100766932315,5130848151,USD,72.99384134571191,Finance,Buy,19.48126721190354,19.115576896269854,18.703096988376547,-1.2896825396825473
MATX,"Matson, Inc.",168.53,USD,-1.5825741649147442,410601,1.3778335114065277,5129937091.057696,USD,-0.7427716849451665,Transportation,Strong buy,158.6474127378331,149.8165883743639,139.84270760980033,2.0033894201670512
ATMU,Atmus Filtration Technologies Inc.,62.85,USD,-4.148238523715102,804808,0.8313993092264366,5122814901.341316,USD,12.721134368669837,Producer manufacturing,Buy,61.108967378867185,58.65894202163357,55.44483745223766,-1.7815283638068458
OUT,OUTFRONT Media Inc.,28.73,USD,-1.237538673083532,1861214,0.9338058453036719,5121299498,USD,-46.631600242767554,Finance,Strong buy,26.510237231450986,25.43204160859724,24.042764968964764,1.1619718309859222
RAL,Ralliant Corporation,45.78,USD,-2.0329552749839412,1477381,0.7332426901230582,5116284481.729511,USD,,Electronic technology,Buy,46.60642864339412,47.25679070555845,47.354408742976446,1.6881386050644112
POST,"Post Holdings, Inc.",106.66,USD,0.009376465072659075,511953,0.7775885100750244,5115063662.191279,USD,-8.9444565893689,Consumer non-durables,Strong buy,106.03887705957828,105.21848547077283,105.02888345608277,0.8319152958971407
CGON,"CG Oncology, Inc.",60.55,USD,4.830332409972298,1158547,1.5245664340541558,5112551426.043109,USD,-80.12975778546715,Health technology,Strong buy,54.76585761551413,51.857157281371336,48.14045228372006,6.023463491507613
BC,Brunswick Corporation,78.82,USD,-0.9052049283379595,679261,0.6498663741382533,5111554512.939652,USD,-210.28878017989584,Producer manufacturing,Buy,82.35570358140673,80.60813686483544,77.34169151993521,1.36316872427982
FOUR,"Shift4 Payments, Inc.",49.89,USD,6.284618662121864,3904368,1.1223227730050818,5103442781.536003,USD,-64.9910174750939,Commercial services,Buy,55.606585757504085,59.32833222484495,64.20413658420645,12.390177968010812
AX,"Axos Financial, Inc.",89.97,USD,0.5588465407399128,267231,0.7377182911103939,5099342164.064267,USD,6.1787634408602115,Finance,Buy,92.49032931638784,91.49284699490092,89.51922815211688,5.8470588235294105
DOCN,"DigitalOcean Holdings, Inc.",55.4,USD,-4.876373626373632,1887626,0.4726074714015828,5096583740.240385,USD,189.0039107430412,Technology services,Buy,57.4153500989413,55.10201102084,51.48585923239137,1.1502647434726958
WAY,Waystar Holding Corp.,26.58,USD,1.2571428571428507,1606994,0.37140925701854605,5094896791.302856,USD,,Technology services,Strong buy,26.877840013408967,28.44365028611031,30.35043127563036,5.727923627684954
LNTH,"Lantheus Holdings, Inc.",78.84,USD,3.3289646133682913,1284296,1.2073348050523778,5093529044.404719,USD,-23.0053282718562,Health technology,Strong buy,71.5445385592811,69.05407384568234,67.2863454558893,5.711987127916339
CZR,"Caesars Entertainment, Inc.",25.02,USD,1.5422077922077881,4866754,0.5247736805849426,5092095578.405845,USD,-89.04003109211037,Consumer services,Buy,22.883214740573877,22.86396172365435,23.22409335929391,2.4779848453819393
